local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm25,so2,t,w,wg,pm10,dew,r,wd,d,pm1
2020-03-26,03:00:00,"Montessori at Franklin, 8th Avenue Southeast, Meadow Park, Rochester, Olmsted County, Minnesota, 55904, United States of America",43.9947,-92.4497,19,,94.0,,19.2,1008.6,17.0,,2.7,0.4,0.3,,,,,,
2020-03-26,03:00:00,"Stewart Road, Campeche Cove, Galveston, Galveston County, Texas, 77551, United States of America",29.2544736,-94.8612886,22,2.3,97.0,3.4,21.6,1012.1,52.0,,22.0,3.6,10.2,,21.5,,,,
2020-03-26,04:00:00,"Tower Road, Crawford Crossing, Sauk County, Wisconsin, 53561, United States of America",43.4351,-89.67979,25,,91.0,,18.3,1011.1,25.0,1.5,4.2,0.7,3.0,9.0,,,,,
2020-03-26,02:00:00,"Route 18, U.S. Steel Gary Works, Aetna, Gary, Lake County, Indiana, 46402, United States of America",41.6067,-87.3047,45,,76.0,7.5,24.8,1009.4,45.0,2.9,10.0,2.0,9.2,12.0,6.0,,,,
2020-03-26,05:00:00,"Central York Fire Station 4-2, 125, McCaffrey Road, Glenway, Newmarket, York Region, Golden Horseshoe, Ontario, L3Y 7R8, Canada",44.044306,-79.48325,63,4.4,92.6,25.6,4.8,1013.2,63.0,0.2,2.2,2.3,9.0,,,,,,
2020-03-26,03:00:00,"218, West Division Street, Chinatown, Maryville, Madison, Illinois, 62234, United States of America",38.7267,-89.959198,16,,93.6,,16.0,1008.4,,,8.2,3.0,6.5,,,,,,
2020-03-26,04:00:00,"672, Park Avenue, Bridgeport Downtown South Historic District, East Bridgeport, Bridgeport, Fairfield, Connecticut, 06604, United States of America",41.171398,-73.195297,29,,81.5,,,1016.6,29.0,0.6,1.6,2.5,8.0,,,,,,
2020-03-26,04:00:00,"Mary Snow School, 435, Broadway, Birch Hill Estates Mobile Home Park, Bangor, Penobscot County, Maine, 04401, United States of America",44.817398,-68.772762,13,,87.3,,,,13.0,,-1.6,0.3,2.6,,,,,,
2020-03-26,01:00:00,"295, Avenue Desmarchais, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4H 1T5, Canada",45.454712,-73.569274,33,6.4,78.5,7.4,18.0,1015.9,33.0,5.1,3.3,0.5,3.0,,,,,,
2020-03-26,06:00:00,"School Of Fisheries, Beeches Road, Pictou, Pictou County, Town of Pictou, Nova Scotia, B0K 1H0, Canada",45.682647,-62.69671,20,,89.0,0.4,16.3,1022.3,20.0,0.7,-1.1,13.0,16.0,,,,,,
2020-03-25,19:00:00,"Hart Avenue, Los Olivos, Upland, San Bernardino County, California, 91785-9998, United States of America",34.10367,-117.62906,7,1.2,75.5,0.1,3.2,1010.3,5.0,1.5,8.6,9.0,9.0,7.0,,,,,
2020-03-26,04:00:00,"21, Rue Racine Ouest, Le Bassin, Arrondissement de Chicoutimi, Ville de Saguenay, Saguenay–Lac-Saint-Jean, Québec, G7J 1E7, Canada",48.4280529,-71.0684923,26,0.2,77.5,,25.5,1014.4,18.0,,0.5,0.5,4.5,,,,,,
2020-03-26,03:00:00,"Department of Agriculture, Happy Hollow, Ridgely, Sangamon County, Illinois, 62702, United States of America",39.831921,-89.644164,48,,100.0,,,1008.8,48.0,,8.0,4.1,10.2,,8.0,,,,
2020-03-25,21:00:00,"1488, Dixie Street, Loudon Heights, Charleston, Kanawha County, West Virginia, 25311, United States of America",38.346258,-81.621161,59,,88.0,,3.2,1017.5,59.0,,8.6,0.5,1.0,,,,,,
2020-03-26,04:00:00,"BK Wheel & Tire Supercenter, East 10th Avenue, Glenwood, Lexington, Davidson County, North Carolina, 27292, United States of America",35.8142,-80.2633,9,,100.0,,,1019.2,9.0,,9.0,2.3,8.2,,9.0,,,,
2020-03-26,04:00:00,"Roxbury Road, St. James, Washington County, Maryland, 21746, United States of America",39.565601,-77.721901,53,,93.0,,13.6,1018.3,53.0,,6.1,0.3,0.6,,,,,,
2020-03-25,11:00:00,"Harvey Road, Stevensville, Underhill, Chittenden County, Vermont, 05490, United States of America",44.528389,-72.868973,37,1.3,65.0,,36.8,1020.3,22.0,1.5,2.7,6.5,18.5,,,,,,
2020-03-25,23:00:00,"179, West Hallam Street, Aspen, Pitkin County, Colorado, 81611, United States of America",39.192966,-106.823183,7,,22.0,,6.0,1008.4,9.0,,8.0,4.6,12.3,7.0,-12.0,,,,
2020-03-26,03:00:00,"107, Thoroughbred Park Drive, Lafourche, Lafourche Parish, Louisiana, 70301, United States of America",29.763889,-90.765183,46,,91.5,,4.0,1013.6,46.0,,18.8,0.2,0.5,,,,,,
2020-03-26,00:00:00,"Moses Lake Police Station, South Balsam Street, Moses Lake, Grant County, Washington, 98837, United States of America",47.1303,-119.2737,8,,80.0,,,1014.2,8.0,,1.0,3.0,11.8,,-2.0,,,,
2020-03-26,02:00:00,"Malheur National Forest Headquarters, Northeast Dayton Street, John Day, Grant County, Oregon, 97845, United States of America",44.418,-118.9513,30,,92.0,,,1014.7,30.0,,-1.0,0.5,14.4,,-2.0,,,,
2020-03-26,03:00:00,"Avenue P, Karnack, Harrison County, Texas, 75661, United States of America",32.6689873,-94.1674569,46,,93.0,,23.3,1010.8,46.0,,18.0,3.6,9.7,,17.0,,,,
2020-03-26,04:00:00,"Garrett County, Maryland, United States of America",39.705799,-79.011902,26,1.6,87.0,1.0,25.6,1018.9,17.0,1.5,6.0,1.5,7.2,,4.0,,,,
2020-03-26,04:00:00,"Grooms Road, Procter & Gamble Sharon Woods Innovation Center, Hazelwood, Blue Ash, Sycamore Township, Hamilton County, Ohio, 45242, United States of America",39.2787,-84.36612,31,,81.6,,31.2,1012.6,30.0,,10.0,0.2,2.0,,,,,,
2020-03-26,04:00:00,"8386, Ackerson Road, South Addison, Steuben County, New York, 14801, United States of America",42.091154,-77.209883,20,1.6,99.0,,23.3,1018.7,20.0,,1.1,4.0,13.0,,,,,,
2020-03-26,04:00:00,"792, Lily Lake Drive, Forest Park, Oceanville, Galloway Township, Atlantic County, New Jersey, 08205, United States of America",39.464872,-74.448736,30,,92.2,0.1,16.8,1018.0,30.0,,3.0,0.6,1.4,,,,,,
2020-03-26,04:00:00,"Equestrian Ring, James Madison Highway, Woolsey, Bull Run Mountain Estates, Prince William County, Virginia, 20169, United States of America",38.85287,-77.63462,60,0.1,96.0,2.3,2.9,1019.5,60.0,0.1,4.4,0.2,0.8,,,,,,
2020-03-26,00:00:00,"Calif Dept of Forestry, Fairview Road, Hollister, San Benito County, California, 95023-5204, United States of America",36.84343,-121.3621,22,2.3,92.0,1.9,22.4,1014.4,9.0,,4.6,0.7,,2.0,,,,,
2020-03-26,01:00:00,"East Lisa Drive, Chapparal, Chaparral, Doña Ana County, New Mexico, United States of America",32.04111,-106.40917,32,,16.5,10.2,32.0,1005.0,9.0,,20.0,1.4,18.0,9.0,,,126.4,,
2020-03-26,03:00:00,"County Road, Seiling, Dewey County, Oklahoma, 73663, United States of America",36.1589,-98.9353,26,,64.0,,25.6,949.3,17.0,,13.0,0.8,1.5,12.0,,,,,
2020-03-26,04:00:00,"Boulevard Gréber, Gatineau, Gatineau (ville), Outaouais, Québec, J8T 7T9, Canada",45.4765446,-75.7012723,51,0.2,89.0,,15.8,1013.9,51.0,,2.2,1.0,3.7,,,,,,
2020-03-26,04:00:00,"Arab National Museum, Michigan Avenue, Fairlane Commerce Park North, Dearborn, Wayne County, Michigan, 48126, United States of America",42.3222599,-83.1763145,58,,90.0,,,1011.8,58.0,,7.8,8.0,0.2,14.0,,,,,
2020-03-26,03:00:00,"105, Washington Street North, Montoursville, Lycoming County, Pennsylvania, 17754, United States of America",41.2508,-76.9239,20,,95.3,1.0,0.8,1017.2,20.0,,1.5,0.7,8.7,,0.8,,,,
2020-03-26,04:00:00,"498, Bulls Island Road, Awendaw, Charleston County, South Carolina, 29429, United States of America",32.941002,-79.656998,25,,93.0,1.0,24.8,1016.7,7.0,1.5,12.0,0.5,9.5,,11.0,,,,
2020-03-26,02:00:00,"Scenic Loop Drive, McKenzie County, North Dakota, United States of America",47.6011,-103.2642,31,,100.0,1.0,17.6,1008.1,31.0,1.5,-4.0,1.3,8.5,9.0,-4.0,,,,
2020-03-26,03:00:00,"16710, Northeast 116th Street, Chandler, Clay County, Missouri, 64068, United States of America",39.303056,-94.376389,18,,78.5,,17.6,1003.8,16.0,,12.5,2.3,9.2,,9.0,,,,
2020-03-26,03:00:00,"2211, East 1370 Road, Olympia, Cedar County, Missouri, 64744, United States of America",37.70097,-94.03474,48,,84.3,,24.1,1002.7,48.0,,15.5,5.6,14.0,,,,,,
2020-03-26,02:00:00,"Oaklawn School, New Boston Road, Texarkana, Bowie County, Texas, 75501, United States of America",33.436111,-94.07778,61,,88.0,,,1008.2,61.0,,16.6,0.2,0.2,,,,,,
2020-03-26,01:00:00,"2727, East 8th Street, Thruston, Daviess County, Kentucky, 42303, United States of America",37.7808,-87.0756,33,,93.0,,27.2,1013.8,33.0,,10.0,3.6,8.2,,9.0,,,,
2020-03-26,03:00:00,"289, Hill Street, Elmwood, Spring Garden Township, York, Pennsylvania, 17403, United States of America",39.9653,-76.6994,73,,96.0,17.6,2.4,1018.9,73.0,1.5,3.8,0.7,0.5,9.0,,,,,
2020-03-26,03:00:00,"WGBH-FM (Boston), Summit Road, Brush Hill, Blue Hills, Milton, Norfolk, Massachusetts, 02187, United States of America",42.211674,-71.113864,26,1.9,91.0,5.6,26.4,1016.4,17.0,1.5,-0.5,11.7,16.5,,,,,,
2020-03-26,01:00:00,"Pioneer Elementary School, Pioneer Elementary School Road, South Auburn, Auburn, King County, Washington, 98002, United States of America",47.2875,-122.2144,30,,92.0,10.2,13.6,1016.6,30.0,,3.5,0.1,1.0,,,,,,
2020-03-24,08:00:00,"Lot 162, Grandview Avenue, Marine Court, Ara, Boulder, Boulder County, Colorado, 80309, United States of America",40.012969,-105.267212,87,1.9,60.0,9.2,14.0,1011.2,87.0,0.6,4.8,1.5,1.5,23.0,,,,,
2020-03-26,01:00:00,"1161, South Josephine Avenue, Rosalia, Whitman County, Washington, 99170, United States of America",47.23136,-117.36856,13,,95.0,,,922.9,13.0,,-2.5,0.2,1.3,5.0,,,,,
2020-03-26,03:00:00,"14914, Laguna Road, Bexar County, Texas, 78223, United States of America",29.2753812,-98.3116919,10,,88.0,,10.4,1010.0,38.0,,18.8,0.8,4.6,,,,,,
2020-03-26,05:00:00,"Provincial Lab, Castle Street, Saint John East, Saint John West, Saint John, City of Saint John, Saint John County, New Brunswick, E2L 5A3, Canada",45.280278,-66.056111,30,1.8,69.0,19.5,16.8,1018.9,25.0,30.2,0.0,3.0,8.2,,-5.0,,,,
2020-03-26,04:00:00,"New Albany Plain Local Schools, Swickard Woods Boulevard, New Albany, Plain Township, Franklin County, Ohio, 43054, United States of America",40.0845,-82.81552,52,,98.0,,21.6,1012.4,52.0,,5.8,0.6,2.0,,,,,,
2020-03-26,03:00:00,"Overhill Drive, Lawrence, Jackson, Madison County, Tennessee, 38305, United States of America",35.6567,-88.8092,50,,90.2,,,1007.6,50.0,,11.6,1.0,,,,,,,
2020-03-26,04:00:00,"Millville, Cumberland County, New Jersey, 08331, United States of America",39.42227,-75.0252,56,,90.0,10.2,18.4,1014.8,56.0,,0.5,0.7,2.0,,,,,,
2020-03-26,04:00:00,"Wythe Landing Loop, Big Bethel, Hampton, Hampton City, Virginia, 23681, United States of America",37.10373,-76.38701,30,0.1,84.5,0.6,11.8,1014.3,30.0,0.2,7.5,0.5,2.5,,,,,,
2020-03-26,01:00:00,"East Spruce Avenue, Portola, Plumas County, California, 96122, United States of America",39.81336,-120.47069,59,,88.0,,,957.6,59.0,,-5.5,3.0,9.0,,,,,,
2020-03-25,14:00:00,"General Services, Edison Drive, Fort Collins, Larimer County, Colorado, 80524-4115, United States of America",40.571281,-105.079974,-,1.9,58.0,,8.0,1009.6,5.0,,6.11111,1.0,1.6,1.0,,,179.0,,
2020-03-26,02:00:00,"721, Welch Drive, Medford, Jackson County, Oregon, 97501, United States of America",42.33155,-122.880266,28,,94.0,,,1020.0,28.0,,1.1,0.2,0.4,,,,,,
2020-03-26,02:00:00,"Atlantic City Road, Atlantic City, Fremont County, Wyoming, United States of America",42.5275,-108.7203,39,,87.3,1.0,39.2,1003.2,5.0,,-5.3,4.1,7.2,,-7.0,,,,
2020-03-26,03:00:00,"Cherokee Boulevard, Roland, Sequoyah County, Oklahoma, 74954, United States of America",35.408138,-94.524414,21,,93.0,3.8,19.2,1008.1,21.0,,12.7,9.0,19.0,,,,,,
2020-03-26,01:00:00,"Harbor High School, 300, North Williams Street, Pilgrim Heights, Aberdeen, Grays Harbor County, Washington, 98520, United States of America",46.97228,-123.83173,42,,,,,,42.0,,2.7,1.5,3.0,,,,,,
2020-03-26,01:00:00,"Wenatchee Valley College, Nelson Avenue, Wenatchee, Chelan County, Washington, 98801, United States of America",47.43061,-120.34195,16,,57.7,,,978.5,16.0,,3.7,1.0,4.3,,,,,,
2020-03-26,02:00:00,"201, 23rd Place, Clinton, Clinton County, Iowa, 52732, United States of America",41.823101,-90.211899,61,3.0,93.0,,8.8,1009.4,61.0,0.5,7.0,3.6,9.2,,6.0,,,,
2020-03-26,05:00:00,"21, Vickers Road, Hamilton Mountain, Hamilton, Golden Horseshoe, Ontario, L9A 4K6, Canada",43.229417,-79.862778,59,3.2,87.0,7.5,24.1,1013.0,59.0,4.2,3.3,1.5,4.5,,,,,,
2020-03-26,04:00:00,"Sewer Bed Road, Rockefellows Mills, Raritan Township, Hunterdon County, New Jersey, 08887, United States of America",40.51527,-74.80666,32,3.4,90.0,1.9,14.5,1017.3,32.0,1.5,0.4,0.1,0.9,,,,,,
2020-03-26,01:00:00,"Parkside Elementary, Southwest Betty Lane, Fruitdale, Grants Pass, Josephine County, Oregon, 97506, United States of America",42.434149,-123.348466,36,,88.0,,,29.12,36.0,,0.8,1.5,3.3,,,,,,
2020-03-26,01:00:00,"Solar Way, The Barlow, Sebastopol, Sonoma County, California, 95473, United States of America",38.403765,-122.818294,68,4.4,94.0,10.2,3.2,1016.3,68.0,,1.6,0.5,3.7,,,,,,
2020-03-26,02:00:00,"Jackman Drive, Emmetsburg, Palo Alto County, Iowa, 50536, United States of America",43.123704,-94.693518,21,,96.5,,16.8,1012.3,21.0,,1.6,1.0,5.0,,,,,,
2020-03-26,05:00:00,"Maryvale, 3640, Wells Street, Windsor, Southwestern Ontario, Ontario, N9C 1T9, Canada",42.292889,-83.073139,65,2.3,79.0,3.9,20.8,1011.0,65.0,1.9,7.7,1.0,4.5,,,,,,
2020-03-26,03:00:00,"Padonia International Elementary School, Madison Avenue, County Home Park, Warren, Towson, Baltimore County, Maryland, 21030, United States of America",39.462002,-76.631599,50,,90.7,,6.4,1019.8,50.0,,1.1,0.3,0.1,,,,,,
2020-03-26,04:00:00,"Lake Forest High School, Killens Pond Road, Lake Forest Mobile Home Est, D and K Mobile Home Park, Kent County, Delaware, 19943, United States of America",38.9847,-75.5556,31,,95.0,,11.2,1017.5,31.0,,1.1,0.2,1.8,,,,,,
2020-03-25,23:00:00,"West Power Line Street, Red Level, Citrus County, Florida, 34428, United States of America",28.958611111111,-82.643055555556,40,,93.1,,,1014.1,40.0,0.2,22.7,0.1,1.3,,,,,,
2020-03-25,23:00:00,"Main Street, Belle Glade, Palm Beach County, Florida, 33430, United States of America",26.724722222222,-80.666388888889,38,,84.7,,,1013.3,38.0,,21.8,3.0,5.7,,,,,,
2020-03-26,02:00:00,"3516, Meadowlark Drive, Paradise Valley, Casper, Natrona County, Wyoming, 82604, United States of America",42.82231,-106.36501,34,,93.0,1.9,34.4,1011.7,5.0,,0.0,0.5,3.5,,,,,,
2020-03-26,00:00:00,"South Rancho Drive, Las Vegas, Clark County, Nevada, 89102-4345, United States of America",36.1397,-115.17565,20,0.1,41.5,1.6,19.5,1008.8,12.0,0.2,10.2,8.0,18.5,12.0,,,,,
2020-03-26,00:00:00,"545, Kennard Avenue Southeast, Kinney, South Valley, Bernalillo County, New Mexico, 87105, United States of America",35.0186,-106.651901,22,0.3,35.0,,21.6,1012.1,13.0,,14.0,2.5,11.8,21.0,-1.0,,,,
2020-03-26,03:00:00,"394, East Otoe Avenue, Ponca City, Kay County, Oklahoma, 74601, United States of America",36.697189,-97.081278,22,,64.0,,,1001.4,22.0,8.6,16.1,4.2,1.7,12.0,,,,,
2020-03-26,05:00:00,"Sault College - J-Wing, Sault College Laneway, Sault Ste. Marie, Algoma District, Northeastern Ontario, Ontario, P6B 5E6, Canada",46.533194,-84.309917,25,,86.0,4.2,24.8,1008.4,17.0,0.5,2.0,0.9,10.2,,0.0,,,,
2020-03-25,23:00:00,"1699, Rudy Court, Fort Myers, Lee County, Florida, 33901, United States of America",26.601944444444,-81.877777777778,48,,83.0,,12.0,1015.5,48.0,,24.0,2.5,10.8,22.0,21.0,,,,
2020-03-26,00:00:00,"West Adams Avenue, Levis, Fresno County, California, United States of America",36.63434,-120.38234,19,,64.0,1.3,19.2,1018.7,5.0,0.6,5.5,0.2,0.2,10.0,,,,,
2020-03-26,01:00:00,"899, East Laurel Avenue, La Fetra, Glendora, Los Angeles County, California, 91741, United States of America",34.14437,-117.85038,25,1.5,84.0,1.9,23.3,1016.4,25.0,1.5,8.3,0.2,0.5,8.0,,,,,
2020-03-25,23:00:00,"Jackson Road, Venetian Falls, Plantation, Sarasota County, Florida, 34292, United States of America",27.089166666667,-82.3625,61,,91.0,,13.5,1015.5,61.0,,23.8,7.3,12.0,21.0,,,,,
2020-03-25,23:00:00,"Colorado College, 14, East Cache la Poudre Street, Knob Hill, Colorado Springs, El Paso County, Colorado, 80903, United States of America",38.848014,-104.828564,18,1.0,22.0,,7.0,1008.8,17.0,0.6,11.1111,6.0,7.0,18.0,,,226.0,,
2020-03-26,01:00:00,"Raymond Reed Boulevard, Deming, Luna County, New Mexico, 88030, United States of America",32.255833,-107.72266,7,,50.0,,,1014.2,711.0,,14.9,0.9,10.8,7.0,2.0,,173.2,,
2020-03-26,02:00:00,"C.C. Winn High School, 265, Foster Maldonado Boulevard, Cedar Ridge Number 2 Colonia, Eagle Pass, Maverick County, Texas, 78852, United States of America",28.704607,-100.4511555,53,,83.0,,,1009.8,53.0,,22.0,4.6,7.7,,19.0,,,,
2020-03-26,01:00:00,"Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, Canada",49.0428,-122.3097,43,0.1,90.0,8.2,3.3,1016.8,43.0,0.3,2.8,0.4,0.2,13.0,,,,,
2020-03-26,01:00:00,"Columbia County Fire Department, 206, West Main Street, Dayton, Columbia County, Washington, 99328, United States of America",46.318,-117.985,21,,75.0,,,1010.2,21.0,,1.9,4.2,,,,,,,
2020-03-26,04:00:00,"National Trail Local Schools, Oxford Gettysburg Road, Gettysburg, Preble County, Ohio, 45320, United States of America",39.83562,-84.72049,35,1.6,81.0,,24.1,1013.1,35.0,,8.7,4.0,8.2,,,,,,
2020-03-26,03:00:00,"Turner School, Leonard Avenue, East Albany, Eastgate, Albany, Dougherty County, Georgia, 31705, United States of America",31.576917,-84.100194,70,,72.0,,,1014.8,70.0,,18.0,1.5,9.7,,13.0,,,,
2020-03-26,03:00:00,"1436, North 300 West, Carterville, Pleasant View, Provo, Utah County, Utah, 84604, United States of America",40.253502,-111.6632,27,0.3,82.0,7.5,27.2,1006.9,16.0,,1.65556,1.5,4.0,,,,,,
2020-03-26,03:00:00,"Illinois State Police District Chicago, 9501, Harrison Street, Northfield Woods, Cook County, Illinois, 60016, United States of America",42.0603,-87.8631,43,,85.6,,22.4,1008.0,43.0,,9.8,2.6,7.6,,,,,,
2020-03-26,04:00:00,"Columbus Fire Station 27, 7560, Smoky Row Road, Smoky Row Plaza Shopping Center, Northwest Columbus, Columbus, Perry Township, Franklin County, Ohio, 43235, United States of America",40.11109,-83.065376,35,1.2,75.0,5.6,,1012.8,35.0,,8.0,3.6,7.7,,4.0,,,,
2020-03-26,03:00:00,"2747, Golden Oaks Road, Holbrook, Center Township, Greene County, Pennsylvania, 15341, United States of America",39.8553545,-80.3136803,17,,94.0,2.8,16.8,1014.9,8.0,1.5,-0.5,2.2,1.1,,,,,,
2020-03-26,03:00:00,"Wallace Drive Southeast, Flint City, Decatur, Morgan County, Alabama, 35603, United States of America",34.5286,-86.9706,2,,100.0,,1.6,1014.2,,,8.0,1.1,11.8,,8.0,,,,
2020-03-26,04:00:00,"Woodyard Road, Trenton, Edgefield County, South Carolina, 29832, United States of America",33.7397,-81.8536,21,,99.0,,19.2,1018.4,21.0,,11.6,4.2,5.5,,,,,,
2020-03-26,00:00:00,"Clovis - N Villa Avenue Air Quality Monitoring Station, Oak Avenue, Clovis, Fresno County, California, 93612, United States of America",36.81931,-119.71639,23,2.2,75.0,3.8,20.8,1017.6,23.0,1.5,8.0,1.5,9.2,5.0,4.0,,,,
2020-03-26,00:00:00,"Tracy Municipal Airport, South Tracy Boulevard, Tracy, San Joaquin County, California, 95377, United States of America",37.68268,-121.44238,29,2.3,70.0,1.0,28.9,1016.0,13.0,1.5,8.3,5.0,10.0,6.0,,,,,
2020-03-25,23:00:00,"Wilfley Boys & Girls Club, 4595, Navajo Street, Sunnyside, North Washington, Denver, Denver County, Colorado, 80211, United States of America",39.77946,-105.005124,21,1.9,43.0,9.2,10.2,1000.1,21.0,0.6,9.44444,2.0,3.0,18.0,,,291.0,,
2020-03-26,03:00:00,"Trego County, Kansas, United States of America",38.7703,-99.7636,34,,90.5,1.0,12.1,914.1,34.0,,5.5,5.0,11.0,8.0,,,,,
2020-03-26,03:00:00,"5501, South Collins Street, Enchanted Creek, Arlington, Tarrant County, Texas, 76018, United States of America",32.6563574,-97.0885849,62,,83.0,2.5,20.0,1008.4,62.0,,22.0,4.6,10.2,,19.0,,,,
2020-03-26,04:00:00,"Park Street, Geigers Crossing, Ashland, Boyd County, Kentucky, 41101, United States of America",38.4592,-82.6339,40,,92.8,,4.0,1014.0,40.0,,5.6,0.1,0.1,,,,,,
2020-03-26,03:00:00,"Mortin Boulevard, Hazard, Perry County, Kentucky, 41701, United States of America",37.2831,-83.2203,24,,81.0,,5.6,1014.8,24.0,,9.0,3.0,7.2,,6.0,,,,
2020-03-26,03:00:00,"273, 7th Street, East End, Altoona, Blair County, Pennsylvania, 16602, United States of America",40.515,-78.3889,51,,91.0,,3.2,1018.8,51.0,0.0,2.5,0.1,0.7,,,,,,
2020-03-26,04:00:00,"Greenfield High School, 21, Barr Avenue, East Greenfield, Greenfield, Franklin County, Massachusetts, 01301, United States of America",42.605849,-72.596702,21,2.0,91.2,1.0,19.2,1017.0,21.0,1.5,-1.7,0.3,1.1,,,,,,
2020-03-26,04:00:00,"90, Locust Street, Lewiston, Androscoggin County, Maine, 04240, United States of America",44.089355,-70.214134,9,,92.0,,,1018.2,9.0,,-3.0,2.0,10.2,,-4.0,,,,
2020-03-26,04:00:00,"Upper Shirley Vineyards, 600, Shirley Plantation Road, Granville, Charles City County, Virginia, 23030, United States of America",37.34438,-77.25925,10,0.1,94.4,0.6,9.8,1018.5,,0.6,3.5,0.1,1.3,,,,,,
2020-03-25,04:00:00,"Hambrick Middle School, 4600, Aldine Mail Route, Aldine, Houston, Harris County, Texas, 77039, United States of America",29.901037,-95.3261248,53,2.3,93.0,18.4,19.2,1016.2,53.0,0.5,21.9,0.7,2.3,,,,,,
2020-03-25,17:00:00,"Yankee Road, Oneida, Middletown, Butler County, Ohio, 45044, United States of America",39.472436,-84.394952,-,,100.0,,,1013.5,,4.3,4.0,1.5,8.2,,4.0,,,,
2020-03-26,00:00:00,"Tularcitos Elementary School, West Carmel Valley Road, Robles Del Rio, Carmel Valley, Monterey County, California, United States of America",36.48187,-121.73333,14,2.3,76.0,2.8,13.6,1019.4,13.0,,5.5,0.2,2.0,6.0,,,,,
2020-03-26,03:00:00,"Westview Elementary, 225, Garden View Drive, Palomino Lakeside Meadows, Apple Valley, Dakota County, Minnesota, 55124, United States of America",44.7383,-93.2372,21,,88.5,,,1011.8,21.0,,3.6,0.5,4.5,,,,,,
2020-03-26,03:00:00,"Houston River Road, Westlake, Calcasieu Parish, Louisiana, 70669, United States of America",30.261667,-93.284167,66,,89.2,,15.0,1011.6,66.0,0.2,21.6,,,,,,,,
2020-03-26,03:00:00,"East Burt Drive, Jackson Heights, Columbia, Maury County, Tennessee, 38401, United States of America",35.65188,-87.0096,5,,94.3,,,1.0,5.0,,9.4,0.3,,,,,,,
2020-03-26,03:00:00,"1602, Big Lake Road, Bergstrom's Mobile Home Park, Cloquet, Carlton County, Minnesota, 55720, United States of America",46.713694,-92.511722,19,,80.0,,19.2,1011.5,5.0,,-1.0,1.8,8.2,,-4.0,,,,
2020-03-26,03:00:00,"10563, Halvorson Lane, Town of Boulder Junction, Vilas County, Wisconsin, 54512, United States of America",46.052,-89.65405,22,,93.0,,16.8,1009.4,22.0,,1.0,1.2,7.2,,0.0,,,,
2020-03-26,04:00:00,"Carrithers Middle School Parking, Billtown Road, Jeffersontown, Jefferson County, Kentucky, 40299, United States of America",38.1825,-85.5744,37,,86.7,,19.2,1011.2,37.0,,7.7,1.2,4.0,11.0,,,,,
2020-03-26,04:00:00,"Dan K Moore Freeway, Clegg, Wake County, North Carolina, 275609194, United States of America",35.8652,-78.8197,13,1.6,90.7,1.9,,1019.3,13.0,,8.3,0.5,3.4,,,,,,
2020-03-26,04:00:00,"Lot #15N, Horace Harding Expressway, Queens, Queens County, New York, 11367, United States of America",40.739264,-73.817694,25,2.3,63.7,17.6,23.3,1017.4,25.0,,3.8,1.8,10.5,,,,,,
2020-03-26,04:00:00,"Dirt, Virginia Hills, Groveton, Fairfax County, Virginia, 22310-6299, United States of America",38.77335,-77.10468,60,0.1,97.0,6.4,2.9,1020.1,60.0,0.1,6.1,0.2,1.2,,,,,,
2020-03-26,04:00:00,"2929, Bennett Street, Talleyrand, Jacksonville, Duval County, Florida, 32206, United States of America",30.356388888889,-81.635277777778,57,,91.2,2.3,6.1,1013.7,57.0,0.1,21.0,0.3,0.1,26.0,,,,,
2020-03-26,03:00:00,"Warrior Road, Watkins, Glenpool, Tulsa County, Oklahoma, 74033, United States of America",35.9525,-96.0033,38,,76.0,,35.2,1003.1,38.0,,18.3,2.0,6.0,14.0,,,,,
2020-03-26,03:00:00,"1405, LA 22, St. Tammany Parish, Louisiana, 70447, United States of America",30.429304,-90.199683,34,1.2,92.0,5.6,7.3,1013.5,34.0,,17.5,0.5,2.0,,,,,,
2020-03-26,05:00:00,"1034, Kennedy Road, Dorset Park, Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 2P7, Canada",43.747917,-79.274056,61,4.4,84.0,14.4,12.1,1011.7,61.0,0.2,3.8,0.5,,,,,,,
2020-03-26,05:00:00,"City of Brantford Environment Services Administration, 324, Grand River Avenue, Holmedale, Brantford, Southwestern Ontario, Ontario, N3T 4C6, Canada",43.138611,-80.292639,50,2.4,87.0,11.7,8.8,1012.9,50.0,0.6,1.6,0.1,1.3,,,,,,
2020-03-26,03:00:00,"Bovard, Hempfield Township, Westmoreland County, Pennsylvania, 15619, United States of America",40.3053,-79.5061,19,,80.0,12.1,2.4,1014.3,19.0,1.5,3.8,0.4,0.3,,,,,,
2020-03-26,05:00:00,"2, Sidney Street, Belleville, Central Ontario, Ontario, K8P 3W2, Canada",44.150528,-77.3955,34,,99.0,1.8,19.2,1016.6,34.0,,2.2,1.5,3.0,,,,,,
2020-03-26,04:00:00,"1030, Dwelly Street, Globe Village, Fall River, Bristol County, Massachusetts, 02724-0300, United States of America",41.683279,-71.169171,53,0.1,93.1,3.8,31.2,1014.1,53.0,1.5,2.5,4.0,11.2,,,,,,
